route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
205-13183,JUNE24-D97-1_Weekday,10205000931945-JUNE24,,1,2050500,2050093_JUNE24,59755929-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000932246-JUNE24,,1,2050800,2050093_JUNE24,59755930-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000880421-JUNE24,,0,2050200,2050088_JUNE24,59755931-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000932046-JUNE24,,1,2050700,2050093_JUNE24,59755932-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000932148-JUNE24,,1,2050400,2050093_JUNE24,59755933-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930719-JUNE24,,1,2050400,2050093_JUNE24,59755934-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991457-JUNE24,,0,2050400,2050099_JUNE24,59755935-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930920-JUNE24,,1,2050200,2050093_JUNE24,59755936-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930631-JUNE24,,1,2050900,2050093_JUNE24,59755937-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991356-JUNE24,,0,2050900,2050099_JUNE24,59755938-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930818-JUNE24,,1,2050800,2050093_JUNE24,59755939-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990734-JUNE24,,0,2050500,2050099_JUNE24,59755940-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991250-JUNE24,,0,2051000,2050099_JUNE24,59755941-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930528-JUNE24,,1,2050500,2050093_JUNE24,59755942-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930429-JUNE24,,1,2050100,2050093_JUNE24,59755943-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991600-JUNE24,,0,2050800,2050099_JUNE24,59755944-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990511-JUNE24,,0,2050400,2050099_JUNE24,59755945-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991529-JUNE24,,0,2050600,2050099_JUNE24,59755946-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990829-JUNE24,,0,2050700,2050099_JUNE24,59755947-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990535-JUNE24,,0,2050600,2050099_JUNE24,59755948-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990858-JUNE24,,0,2050900,2050099_JUNE24,59755949-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990606-JUNE24,,0,2050800,2050099_JUNE24,59755950-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990443-JUNE24,,0,2050300,2050099_JUNE24,59755951-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990636-JUNE24,,0,2050100,2050099_JUNE24,59755952-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990702-JUNE24,,0,2050200,2050099_JUNE24,59755953-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990802-JUNE24,,0,2051000,2050099_JUNE24,59755954-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990953-JUNE24,,0,2050400,2050099_JUNE24,59755955-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991221-JUNE24,,0,2050500,2050099_JUNE24,59755956-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991152-JUNE24,,0,2050200,2050099_JUNE24,59755957-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991122-JUNE24,,0,2050100,2050099_JUNE24,59755958-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991053-JUNE24,,0,2050800,2050099_JUNE24,59755959-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991023-JUNE24,,0,2050600,2050099_JUNE24,59755960-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931427-JUNE24,,1,2050200,2050093_JUNE24,59755961-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000990925-JUNE24,,0,2050300,2050099_JUNE24,59755962-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931028-JUNE24,,1,2051000,2050093_JUNE24,59755963-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000930958-JUNE24,,1,2050500,2050093_JUNE24,59755964-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931058-JUNE24,,1,2050700,2050093_JUNE24,59755965-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931128-JUNE24,,1,2050900,2050093_JUNE24,59755966-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931328-JUNE24,,1,2050800,2050093_JUNE24,59755967-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931258-JUNE24,,1,2050600,2050093_JUNE24,59755968-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931158-JUNE24,,1,2050300,2050093_JUNE24,59755969-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931626-JUNE24,,1,2050900,2050093_JUNE24,59755970-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931456-JUNE24,,1,2050500,2050093_JUNE24,59755971-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931228-JUNE24,,1,2050400,2050093_JUNE24,59755972-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931357-JUNE24,,1,2050100,2050093_JUNE24,59755973-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931526-JUNE24,,1,2051000,2050093_JUNE24,59755974-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991658-JUNE24,,0,2050200,2050099_JUNE24,59755975-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931557-JUNE24,,1,2050700,2050093_JUNE24,59755976-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931656-JUNE24,,1,2050300,2050093_JUNE24,59755977-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931758-JUNE24,,1,2050600,2050093_JUNE24,59755978-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000880516-JUNE24,,0,2050700,2050088_JUNE24,59755979-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931726-JUNE24,,1,2050400,2050093_JUNE24,59755980-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000991817-JUNE24,,0,2050700,2050099_JUNE24,59755981-JUNE24-D97-1_Weekday
205-13183,JUNE24-D97-1_Weekday,10205000931829-JUNE24,,1,2050800,2050093_JUNE24,59755982-JUNE24-D97-1_Weekday
102-13183,JUNE24-D05CAR-2_Saturday,60102000742340-JUNE24,,1,1020300,1020074_JUNE24,59760513-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671300-JUNE24,,0,1020200,1020067_JUNE24,59760514-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000670522-JUNE24,,0,1020200,1020067_JUNE24,59760515-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000670709-JUNE24,,0,1020100,1020067_JUNE24,59760516-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000670809-JUNE24,,0,1020300,1020067_JUNE24,59760517-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671005-JUNE24,,0,1020400,1020067_JUNE24,59760518-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671105-JUNE24,,0,1020100,1020067_JUNE24,59760519-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671202-JUNE24,,0,1020300,1020067_JUNE24,59760520-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000670907-JUNE24,,0,1020200,1020067_JUNE24,59760521-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671400-JUNE24,,0,1020400,1020067_JUNE24,59760522-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671501-JUNE24,,0,1020100,1020067_JUNE24,59760523-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671602-JUNE24,,0,1020300,1020067_JUNE24,59760524-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671702-JUNE24,,0,1020200,1020067_JUNE24,59760525-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671804-JUNE24,,0,1020400,1020067_JUNE24,59760526-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000671905-JUNE24,,0,1020100,1020067_JUNE24,59760527-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000772012-JUNE24,,0,1020300,1020077_JUNE24,59760528-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000772112-JUNE24,,0,1020400,1020077_JUNE24,59760529-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000782210-JUNE24,,0,1020100,1020078_JUNE24,59760530-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000762312-JUNE24,,0,1020300,1020076_JUNE24,59760531-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000782412-JUNE24,,0,1020300,1020078_JUNE24,59760532-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720509-JUNE24,,1,1020100,1020072_JUNE24,59760533-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720608-JUNE24,,1,1020300,1020072_JUNE24,59760534-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720956-JUNE24,,1,1020300,1020072_JUNE24,59760535-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720706-JUNE24,,1,1020200,1020072_JUNE24,59760536-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720804-JUNE24,,1,1020400,1020072_JUNE24,59760537-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000720903-JUNE24,,1,1020100,1020072_JUNE24,59760538-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721054-JUNE24,,1,1020200,1020072_JUNE24,59760539-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721153-JUNE24,,1,1020400,1020072_JUNE24,59760540-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721251-JUNE24,,1,1020100,1020072_JUNE24,59760541-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721351-JUNE24,,1,1020300,1020072_JUNE24,59760542-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000752047-JUNE24,,1,1020100,1020075_JUNE24,59760543-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721452-JUNE24,,1,1020200,1020072_JUNE24,59760544-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000751846-JUNE24,,1,1020200,1020075_JUNE24,59760545-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721552-JUNE24,,1,1020400,1020072_JUNE24,59760546-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721651-JUNE24,,1,1020100,1020072_JUNE24,59760547-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000721753-JUNE24,,1,1020300,1020072_JUNE24,59760548-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000751943-JUNE24,,1,1020400,1020075_JUNE24,59760549-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000752148-JUNE24,,1,1020300,1020075_JUNE24,59760550-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-2_Saturday,60102000670615-JUNE24,,0,1020400,1020067_JUNE24,59760551-JUNE24-D05CAR-2_Saturday
102-13183,JUNE24-D05CAR-3_Sunday,70102000670522-JUNE24,,0,1020200,1020067_JUNE24,59760561-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720509-JUNE24,,1,1020100,1020072_JUNE24,59760562-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720608-JUNE24,,1,1020300,1020072_JUNE24,59760563-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000670709-JUNE24,,0,1020100,1020067_JUNE24,59760564-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720706-JUNE24,,1,1020200,1020072_JUNE24,59760565-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000670809-JUNE24,,0,1020300,1020067_JUNE24,59760566-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000670907-JUNE24,,0,1020200,1020067_JUNE24,59760567-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720903-JUNE24,,1,1020100,1020072_JUNE24,59760568-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720804-JUNE24,,1,1020400,1020072_JUNE24,59760569-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000670615-JUNE24,,0,1020400,1020067_JUNE24,59760570-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671005-JUNE24,,0,1020400,1020067_JUNE24,59760571-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000720956-JUNE24,,1,1020300,1020072_JUNE24,59760572-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671105-JUNE24,,0,1020100,1020067_JUNE24,59760573-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721054-JUNE24,,1,1020200,1020072_JUNE24,59760574-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671202-JUNE24,,0,1020300,1020067_JUNE24,59760575-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721153-JUNE24,,1,1020400,1020072_JUNE24,59760576-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671300-JUNE24,,0,1020200,1020067_JUNE24,59760577-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721251-JUNE24,,1,1020100,1020072_JUNE24,59760578-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671400-JUNE24,,0,1020400,1020067_JUNE24,59760579-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721351-JUNE24,,1,1020300,1020072_JUNE24,59760580-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671501-JUNE24,,0,1020100,1020067_JUNE24,59760581-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721452-JUNE24,,1,1020200,1020072_JUNE24,59760582-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671602-JUNE24,,0,1020300,1020067_JUNE24,59760583-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721552-JUNE24,,1,1020400,1020072_JUNE24,59760584-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671702-JUNE24,,0,1020200,1020067_JUNE24,59760585-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721651-JUNE24,,1,1020100,1020072_JUNE24,59760586-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671804-JUNE24,,0,1020400,1020067_JUNE24,59760587-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000721753-JUNE24,,1,1020300,1020072_JUNE24,59760588-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000671905-JUNE24,,0,1020100,1020067_JUNE24,59760589-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000751846-JUNE24,,1,1020200,1020075_JUNE24,59760590-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000751943-JUNE24,,1,1020400,1020075_JUNE24,59760591-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000772012-JUNE24,,0,1020300,1020077_JUNE24,59760592-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000752047-JUNE24,,1,1020100,1020075_JUNE24,59760593-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000772112-JUNE24,,0,1020400,1020077_JUNE24,59760594-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000752148-JUNE24,,1,1020300,1020075_JUNE24,59760595-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000782210-JUNE24,,0,1020100,1020078_JUNE24,59760596-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000762312-JUNE24,,0,1020300,1020076_JUNE24,59760597-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000742340-JUNE24,,1,1020300,1020074_JUNE24,59760598-JUNE24-D05CAR-3_Sunday
102-13183,JUNE24-D05CAR-3_Sunday,70102000782412-JUNE24,,0,1020300,1020078_JUNE24,59760599-JUNE24-D05CAR-3_Sunday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012510-JUNE24,,1,2079811,2070301_JUNE24,59760853-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003020504-JUNE24,,1,2070100,2070302_JUNE24,59760854-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003020532-JUNE24,,1,2075100,2070302_JUNE24,59760855-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003020619-JUNE24,,1,2075200,2070302_JUNE24,59760856-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003022011-JUNE24,,1,2079911,2070302_JUNE24,59760857-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003012041-JUNE24,,1,2070700,2070301_JUNE24,59760858-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003022124-JUNE24,,1,2075400,2070302_JUNE24,59760859-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003012204-JUNE24,,1,2070500,2070301_JUNE24,59760860-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012710-JUNE24,,1,2079811,2070301_JUNE24,59760861-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003022224-JUNE24,,1,2079811,2070302_JUNE24,59760862-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003022315-JUNE24,,1,2075500,2070302_JUNE24,59760863-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012407-JUNE24,,1,2075400,2070301_JUNE24,59760864-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012610-JUNE24,,1,2079911,2070301_JUNE24,59760865-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003012435-JUNE24,,1,2070500,2070301_JUNE24,59760866-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003042248-JUNE24,,0,2075400,2070304_JUNE24,59760867-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012810-JUNE24,,1,2079911,2070301_JUNE24,59760868-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003042223-JUNE24,,0,2071200,2070304_JUNE24,59760869-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003041945-JUNE24,,0,2075400,2070304_JUNE24,59760870-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003042435-JUNE24,,0,2075500,2070304_JUNE24,59760871-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003032318-JUNE24,,0,2070500,2070303_JUNE24,59760872-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003030358-JUNE24,,0,2070100,2070303_JUNE24,59760873-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003042033-JUNE24,,0,2070500,2070304_JUNE24,59760874-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003011925-JUNE24,,1,2079811,2070301_JUNE24,59760875-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003032508-JUNE24,,0,2079911,2070303_JUNE24,59760876-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003032608-JUNE24,,0,2079811,2070303_JUNE24,59760877-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003030523-JUNE24,,0,2070300,2070303_JUNE24,59760878-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003030434-JUNE24,,0,2070200,2070303_JUNE24,59760879-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003032708-JUNE24,,0,2079911,2070303_JUNE24,59760880-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003022144-JUNE24,,1,2071302,2070302_JUNE24,59760881-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003042202-JUNE24,,0,2079911,2070304_JUNE24,59760882-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003032147-JUNE24,,0,2075500,2070303_JUNE24,59760883-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003012249-JUNE24,,1,2071000,2070301_JUNE24,59760884-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003042339-JUNE24,,0,2079811,2070304_JUNE24,59760885-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003032016-JUNE24,,0,2071302,2070303_JUNE24,59760886-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003040531-JUNE24,,0,2070400,2070304_JUNE24,59760887-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003030509-JUNE24,,0,2075200,2070303_JUNE24,59760888-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012340-JUNE24,,1,2079911,2070301_JUNE24,59760889-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003020549-JUNE24,,1,2070200,2070302_JUNE24,59760890-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003040559-JUNE24,,0,2070600,2070304_JUNE24,59760891-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003022104-JUNE24,,1,2071200,2070302_JUNE24,59760892-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003012027-JUNE24,,1,2075500,2070301_JUNE24,59760893-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003021940-JUNE24,,1,2071000,2070302_JUNE24,59760894-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003041900-JUNE24,,0,2070700,2070304_JUNE24,59760895-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003031551-JUNE24,,0,2070800,2070303_JUNE24,59760896-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003041523-JUNE24,,0,2070600,2070304_JUNE24,59760897-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003030551-JUNE24,,0,2075300,2070303_JUNE24,59760898-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003030621-JUNE24,,0,2070700,2070303_JUNE24,59760899-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003041821-JUNE24,,0,2075600,2070304_JUNE24,59760900-JUNE24-D18CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003041653-JUNE24,,0,2070200,2070304_JUNE24,59760901-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003041533-JUNE24,,0,2070700,2070304_JUNE24,59760902-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003031030-JUNE24,,0,2070500,2070303_JUNE24,59760903-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003040900-JUNE24,,0,2070800,2070304_JUNE24,59760904-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003041011-JUNE24,,0,2071100,2070304_JUNE24,59760905-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D05CAR-2_Saturday,60207003030952-JUNE24,,0,2070900,2070303_JUNE24,59760906-JUNE24-D05CAR-2_Saturday
207-13183,JUNE24-D18CAR-2_Saturday,60207003040841-JUNE24,,0,2075500,2070304_JUNE24,59760907-JUNE24-D18CAR-2_Saturday
